seed,decision_index,n_pending,n_available,n_committed,t_features_s,t_graph_build_s,t_gnn_forward_s,t_hungarian_s,t_stages_sum_s,t_total_s,t_discrepancy_s
96103,11,32,0,0,0.0022513330332003534,4.3042004108428955e-05,0.0011344579979777336,7.420801557600498e-05,0.003503041050862521,0.0035480419755913317,-4.500092472881079e-05
96103,12,37,0,0,0.00240883301012218,4.57499991171062e-05,0.0009549169917590916,6.670801667496562e-05,0.0034762080176733434,0.0034660829696804285,1.0125047992914915e-05
96103,13,41,0,0,0.002576833008788526,5.054200300946832e-05,0.0016770829679444432,7.120904047042131e-05,0.004375667020212859,0.004284875001758337,9.07920184545219e-05
96103,14,45,4,4,0.0025787499616853893,7.429200923070312e-05,0.001104750030208379,7.07499566487968e-05,0.0038285419577732682,0.00385337503394112,-2.4833076167851686e-05
96103,15,46,2,2,0.0026099170208908617,4.354200791567564e-05,0.001399290980771184,6.783398566767573e-05,0.004120583995245397,0.003713125013746321,0.0004074589814990759
96103,16,47,3,3,0.0026077500078827143,4.4625019654631615e-05,0.0021317919599823654,0.00023325002985075116,0.005017417017370462,0.0037287920131348073,0.001288625004235655
96103,17,50,1,1,0.002713375026360154,4.2208004742860794e-05,0.0008974170195870101,6.974994903430343e-05,0.0037227499997243285,0.004348375019617379,-0.0006256250198930502
96103,18,50,2,2,0.002645417000167072,5.7999975979328156e-05,0.0012861670111306012,6.833299994468689e-05,0.004057916987221688,0.0038570830365642905,0.0002008339506573975
96103,19,48,3,3,0.002695125003810972,4.379195161163807e-05,0.001487000030465424,6.941700121387839e-05,0.0042953339871019125,0.004418750002514571,-0.00012341601541265845
96103,20,45,4,4,0.002552292018663138,4.262494621798396e-05,0.002002042019739747,0.00020108302123844624,0.004798042005859315,0.00366329203825444,0.0011347499676048756
96103,21,41,2,2,0.0024992499966174364,3.8958038203418255e-05,0.0011342919897288084,6.71250163577497e-05,0.0037396250409074128,0.0037128329859115183,2.6792054995894432e-05
96103,22,39,3,3,0.0024465000024065375,3.6959012504667044e-05,0.0016252079512923956,6.716704228892922e-05,0.004175834008492529,0.003495541983284056,0.0006802920252084732
96103,23,36,3,3,0.0023559159599244595,4.433403955772519e-05,0.0010697079706005752,6.925000343471766e-05,0.0035392079735174775,0.003722042019944638,-0.0001828340464271605
96103,24,33,2,2,0.0022895830334164202,3.9666949305683374e-05,0.0009861250291578472,6.71250163577497e-05,0.0033825000282377005,0.0032708749640733004,0.0001116250641644001
96103,25,31,0,0,0.002363957988563925,4.15419926866889e-05,0.0008674580021761358,6.433302769437432e-05,0.003337291011121124,0.0032747500226832926,6.25409884378314e-05
96103,26,31,0,0,0.002235041989479214,4.7667010221630335e-05,0.000984541024081409,6.870896322652698e-05,0.0033359589870087802,0.00365408300422132,-0.0003181240172125399
96103,27,31,1,1,0.0022526669781655073,3.700004890561104e-05,0.0008822079980745912,6.412499351426959e-05,0.003236000018659979,0.003295375034213066,-5.9375015553086996e-05
96103,28,30,0,0,0.0022401249734684825,4.733301466330886e-05,0.0010008749668486416,6.545905489474535e-05,0.0033537920098751783,0.003430540964473039,-7.674895459786057e-05
96103,29,30,3,3,0.002155041031073779,4.858395550400019e-05,0.0011954160290770233,6.470899097621441e-05,0.0034637500066310167,0.0037830419605597854,-0.00031929195392876863
96103,30,27,1,1,0.0023192920489236712,7.529195863753557e-05,0.0021491250372491777,0.00021374999778345227,0.004757459042593837,0.0038525830022990704,0.0009048760402947664
96103,31,26,0,0,0.002097125048749149,4.0249957237392664e-05,0.0011059590033255517,7.050001295283437e-05,0.0033138340222649276,0.0035002919612452388,-0.00018645793898031116
96103,32,26,2,2,0.0021312499884516,4.116701893508434e-05,0.0023569579934701324,8.54589743539691e-05,0.004614833975210786,0.003690625017043203,0.0009242089581675828
96103,33,24,0,0,0.002104500017594546,4.074996104463935e-05,0.0013709579943679273,0.00020870903972536325,0.003724917012732476,0.003935125016141683,-0.00021020800340920687
96103,34,24,3,3,0.0020179999992251396,3.504200140014291e-05,0.0010612080222927034,6.504199700430036e-05,0.0031792920199222863,0.0031540420022793114,2.5250017642974854e-05
96103,35,21,2,2,0.002043417014647275,4.095799522474408e-05,0.0009180419729091227,7.375003769993782e-05,0.00307616702048108,0.0038766670040786266,-0.0008004999835975468
96103,36,19,6,6,0.002011875039897859,4.03339508920908e-05,0.0011179160210303962,7.154198829084635e-05,0.0032416670001111925,0.0029390829731710255,0.00030258402694016695
96103,37,13,1,1,0.0018627499812282622,3.98330157622695e-05,0.0017755000153556466,6.749999010935426e-05,0.0037455830024555326,0.0036331249866634607,0.00011245801579207182
96103,38,12,3,3,0.0017857499769888818,3.600004129111767e-05,0.0013807499781250954,6.824999582022429e-05,0.003270749992225319,0.0036377920187078416,-0.0003670420264825225
96103,39,9,1,1,0.001810791960451752,3.6750047001987696e-05,0.0023505829740315676,0.0002517920220270753,0.0044499170035123825,0.002742542012128979,0.0017073749913834035
