scale,R,T,budget_seconds,seed,cost,served_all,frac_served,n_unserved,n_window_solves,n_models_built,n_time_limit,n_no_incumbent,n_fallbacks,mean_solve_s,max_solve_s,mean_build_s,max_build_s,mean_total_per_decision_s,mean_window,max_window,total_solver_seconds,wall_seconds
"R=30,T=90",30,90,0.1,96105,437.46977502299586,1,1.0,0,37,37,28,0,0,0.08666265333021009,0.10927891731262207,0.21243791902639172,0.6752059999853373,0.3003129078157095,15.64864864864865,35,11.111577589181252,11.711203292012215
"R=30,T=90",30,90,0.1,96106,447.08005558044187,1,1.0,0,39,39,33,2,2,0.09060872518099271,0.1300351619720459,0.34259170194705707,1.2075796669814736,0.43512895084225023,19.923076923076923,46,16.97002908284776,17.860446041973773
"R=30,T=90",30,90,0.1,96107,374.13125051954376,1,1.0,0,32,32,25,0,0,0.08549574762582779,0.11052393913269043,0.27192529306194047,0.8351752909948118,0.35892111221437517,17.8125,38,11.485475590860005,12.137622917012777
"R=30,T=90",30,90,0.1,96108,458.51565387839184,1,1.0,0,37,37,31,0,0,0.09443284369803764,0.11717486381530762,0.2782313389753973,0.8104410840314813,0.37424252702181254,18.513513513513512,38,13.846973499807063,14.625716291018762
"R=30,T=90",30,90,0.1,96109,292.2399792296842,1,1.0,0,34,34,19,0,0,0.06803471200606402,0.10917210578918457,0.09361118494416587,0.40532091696513817,0.16223038226941272,9.235294117647058,27,5.515832997160032,5.776590875000693
"R=30,T=90",30,90,0.1,96110,358.61951563700484,1,1.0,0,28,28,23,0,0,0.09256522144590106,0.11469697952270508,0.219392309466327,0.6431551669957116,0.3132147573612331,16.75,34,8.770013206114527,9.241409541980829
"R=30,T=90",30,90,0.1,96111,373.3122605027079,1,1.0,0,33,33,27,0,0,0.09060276638377797,0.13303804397583008,0.2874611717274864,1.0050862079951912,0.3796700163088231,18.666666666666668,42,12.529110538191162,13.244107083999552
"R=30,T=90",30,90,0.1,96112,403.5982569903421,1,1.0,0,32,32,26,2,2,0.09104439616203308,0.12428712844848633,0.3301119817442668,1.1132836670149118,0.42296852086656145,19.34375,44,13.534992667729966,14.227542167005595
"R=30,T=90",30,90,0.1,96113,397.5154967589391,1,1.0,0,34,34,27,0,0,0.0894013993880328,0.12310290336608887,0.2836998737663688,0.8208522080094554,0.3746595649726634,18.470588235294116,38,12.738425209070556,13.465999917010777
"R=30,T=90",30,90,0.1,96114,284.07636156227994,1,1.0,0,29,29,21,0,0,0.07832402196423761,0.10400509834289551,0.16311325006596422,0.7111321670236066,0.24238956758174404,13.0,35,7.029297459870577,7.3937080829637125
"R=30,T=90",30,90,0.1,96115,285.4392429703559,1,1.0,0,26,26,20,0,0,0.08263089106633113,0.10793805122375488,0.24471816664803414,0.8958249579882249,0.3286959470760149,16.23076923076923,34,8.546094623976387,8.995994040975347
"R=30,T=90",30,90,0.1,96116,410.5964861508486,1,1.0,0,39,39,33,2,2,0.0925902342184996,0.12919402122497559,0.2781413749221545,1.1688024580362253,0.3722780875619859,17.487179487179485,44,14.51884541491745,15.229863291955553
"R=30,T=90",30,90,0.1,96117,373.73724631970936,1,1.0,0,29,29,24,0,0,0.09029921169938712,0.1235201358795166,0.29853748989588547,0.9194103750050999,0.39049430310340794,19.17241379310345,39,11.32433478999883,11.961775792005938
"R=30,T=90",30,90,0.1,96118,406.01248691080605,1,1.0,0,34,34,28,0,0,0.09013330936431885,0.11022400856018066,0.24536601950154258,0.8500457089976408,0.33688827439019564,16.5,38,11.454201329266652,12.084143375046551
"R=30,T=90",30,90,0.1,96119,338.7392181992711,1,1.0,0,31,31,23,0,0,0.08370614820911039,0.11051416397094727,0.2503174287060486,0.8445968750165775,0.33551171625543746,16.677419354838708,38,10.400863203918561,11.000364542007446
"R=30,T=90",30,90,0.1,96120,322.0234991374439,1,1.0,0,32,32,24,0,0,0.0854494646191597,0.11626195907592773,0.2499599582843075,0.7781459169927984,0.33679029687846196,16.71875,37,10.777289500110783,11.371671416971367
"R=30,T=90",30,90,0.1,96121,310.8052263044191,1,1.0,0,27,27,23,0,0,0.09020676436247649,0.11706805229187012,0.2822094923338025,0.9416938750073314,0.37396522684893746,18.037037037037038,40,10.09706112492131,10.660126790986396
"R=30,T=90",30,90,0.1,96122,345.8224236075669,1,1.0,0,31,31,23,0,0,0.08728109636614399,0.1166989803314209,0.2103372769704419,0.6002069580135867,0.2988194972670998,15.870967741935484,32,9.263404415280093,9.761940874974243
"R=30,T=90",30,90,0.1,96123,406.61476625510966,1,1.0,0,38,38,26,0,0,0.07944726943969727,0.11597895622253418,0.23466499883981765,0.8803823750349693,0.31540444620891084,15.289473684210526,39,11.985368955938611,12.650368333037477
"R=30,T=90",30,90,0.1,96124,384.8418917533589,1,1.0,0,33,33,27,0,0,0.09068140839085434,0.11504101753234863,0.2634189267586352,0.7914218330406584,0.35555194582522026,17.484848484848484,37,11.73321421223227,12.376493874995504
"R=30,T=90",30,90,0.1,96125,402.4468285833535,1,1.0,0,32,32,24,0,0,0.08663755655288696,0.10664892196655273,0.21260524750141485,0.6267798749613576,0.30047805106914893,16.15625,33,9.615297634212766,10.132775500009302
"R=30,T=90",30,90,0.1,96126,503.49939333137047,1,1.0,0,42,42,34,5,5,0.09340676807221912,0.13991904258728027,0.3983502281369597,1.355544332996942,0.4939284395451458,21.071428571428573,48,20.744994460896123,21.72547249996569
"R=30,T=90",30,90,0.1,96127,374.9262840832513,1,1.0,0,32,32,27,0,0,0.09285778552293777,0.13201689720153809,0.2957201471181179,1.0392525420174934,0.39018904152544565,18.625,42,12.48604932881426,13.177583249984309
"R=30,T=90",30,90,0.1,96128,314.972390168888,1,1.0,0,29,29,23,0,0,0.08870249781115301,0.11670994758605957,0.1883525760756035,0.5190684580011293,0.278170334823542,15.379310344827585,30,8.066939709882718,8.488368624995928
"R=30,T=90",30,90,0.1,96129,463.0128613914439,1,1.0,0,41,41,31,4,4,0.08672571182250977,0.12509489059448242,0.2989527245830154,1.191795957973227,0.3872927113382214,17.365853658536587,45,15.879001164867077,16.608740208961535
"R=30,T=90",30,90,0.1,96130,277.45449645746834,1,1.0,0,30,30,22,0,0,0.08317565123240153,0.11942410469055176,0.22636018043073516,0.6867934999754652,0.3107990790604769,15.633333333333333,34,9.323972371814307,9.833519666979555
"R=30,T=90",30,90,0.1,96131,392.90981925359995,1,1.0,0,41,41,25,0,0,0.06775136110259265,0.10776209831237793,0.16793185362887636,0.5860247500240803,0.2366473729986266,12.512195121951219,32,9.70254229294369,10.225567124958616
"R=30,T=90",30,90,0.1,96132,397.8048452108067,1,1.0,0,35,35,29,1,1,0.0944681099482945,0.13333702087402344,0.3111873047958527,1.0049799589905888,0.40734930350777826,18.457142857142856,42,14.25722562277224,15.012759874982294
"R=30,T=90",30,90,0.1,96133,404.4585491591511,1,1.0,0,36,36,28,0,0,0.08401423030429417,0.10799002647399902,0.1907171689397526,0.7856338749988936,0.27584611921338364,14.416666666666666,37,9.930460291681811,10.462716499983799
"R=30,T=90",30,90,0.1,96134,325.0322362954824,1,1.0,0,28,28,20,0,0,0.08064280237470355,0.10396099090576172,0.20938818450252125,0.8009029579698108,0.29123567861305283,15.25,37,8.15459900116548,8.596619166026358
"R=30,T=90",30,90,0.1,96135,280.8887844289422,1,1.0,0,30,30,22,0,0,0.07809140682220458,0.10910391807556152,0.1869306569317511,0.678193999978248,0.266104384600961,14.1,34,7.983131538028829,8.407425165991299
"R=30,T=90",30,90,0.1,96136,391.47805240523064,1,1.0,0,34,34,28,0,0,0.09338805254767923,0.13232088088989258,0.37028515314587446,1.0312294999603182,0.46566921438652037,20.852941176470587,42,15.832753289141692,16.739298291970044
"R=30,T=90",30,90,0.1,96137,315.87400284168825,1,1.0,0,30,30,23,0,0,0.08303884665171306,0.10640811920166016,0.14533571803282636,0.5185842080391012,0.22932969870162195,12.5,30,6.879890961048659,7.222466207982507
"R=30,T=90",30,90,0.1,96138,296.40667546870964,1,1.0,0,28,28,20,0,0,0.0828797732080732,0.11418509483337402,0.13956148067830196,0.4798303749994375,0.2232839122131866,12.285714285714286,29,6.251949541969225,6.561559790978208
"R=30,T=90",30,90,0.1,96139,375.71969649966417,1,1.0,0,31,31,24,0,0,0.08854976777107484,0.11461496353149414,0.20903282793569228,0.7129877499537542,0.29879192328794046,15.580645161290322,35,9.262549621926155,9.756905083020683
"R=30,T=90",30,90,0.1,96140,313.208437818094,1,1.0,0,29,29,23,0,0,0.08542351887143891,0.11038780212402344,0.19115489648438283,0.7187112499959767,0.27767796834312575,14.517241379310345,36,8.052661081950646,8.481668707972858
"R=30,T=90",30,90,0.1,96141,328.9252354595378,1,1.0,0,38,38,23,0,0,0.06936181219000566,0.10923504829406738,0.17648999449815356,0.7121748329955153,0.24686946818072006,12.710526315789474,35,9.381039790867362,9.888077375013381
"R=30,T=90",30,90,0.1,96142,307.574164733359,1,1.0,0,30,30,20,0,0,0.07549906571706136,0.10703396797180176,0.1899319957999978,0.6718640410108492,0.2665139458025806,14.266666666666667,34,7.995418374077417,8.431468957976904
"R=30,T=90",30,90,0.1,96143,317.78127941386754,1,1.0,0,27,27,22,0,0,0.08755895826551649,0.11796998977661133,0.1641547915987084,0.5352152499835938,0.2526798148195397,13.962962962962964,30,6.822355000127573,7.168636042042635
"R=30,T=90",30,90,0.1,96144,457.73200860518403,1,1.0,0,41,41,37,0,0,0.0965421141647711,0.13218903541564941,0.30029497565928753,1.0308023749967106,0.39852016985490235,18.585365853658537,42,16.339326964050997,17.24429175001569
"R=30,T=90",30,90,0.1,96145,476.14251760076894,1,1.0,0,39,39,28,1,1,0.0840461743183625,0.12462806701660156,0.30076206090131724,1.0541416250052862,0.3864579892863567,18.435897435897434,43,15.071861582167912,15.917309541022405
"R=30,T=90",30,90,0.1,96146,437.0589599059934,1,1.0,0,40,40,32,1,1,0.08556313514709472,0.1225888729095459,0.2813007134987856,0.9661817500018515,0.3684312365250662,17.225,41,14.737249461002648,15.529672666976694
"R=30,T=90",30,90,0.1,96147,362.06462822080243,1,1.0,0,35,35,27,0,0,0.08144083023071289,0.11618399620056152,0.2490138523446928,0.894073290983215,0.3318420094537682,16.257142857142856,39,11.614470330881886,12.26798870798666
"R=30,T=90",30,90,0.1,96148,387.97138970439715,1,1.0,0,33,33,27,1,1,0.09737697514620694,0.1352698802947998,0.3492018219707957,1.0774320419877768,0.44851674362805416,20.545454545454547,43,14.801052539725788,15.6060842499719
"R=30,T=90",30,90,0.1,96149,277.47065108636906,1,1.0,0,25,25,17,0,0,0.07978876113891602,0.10772895812988281,0.11204403167823329,0.37120166700333357,0.19253791843773796,11.16,25,4.813447960943449,5.044760332966689
"R=30,T=90",30,90,0.1,96150,558.5298585376519,1,1.0,0,42,42,37,0,0,0.097474319594247,0.12459588050842285,0.3935678987140169,0.9906613749917597,0.4931942697619975,22.80952380952381,41,20.714159330003895,21.93659562501125
"R=30,T=90",30,90,0.1,96151,334.52066586591565,1,1.0,0,31,31,26,0,0,0.09144080069757277,0.12867498397827148,0.2681399154243991,0.9441149580525234,0.3610985994586841,17.580645161290324,41,11.194056583219208,11.810213833057787
"R=30,T=90",30,90,0.1,96152,325.26433317673366,1,1.0,0,30,30,23,0,0,0.08477455774943034,0.12437009811401367,0.18572566803195514,0.6236922499956563,0.27157084162851486,14.2,33,8.147125248855446,8.57624795800075
"R=30,T=90",30,90,0.1,96153,460.0158692300059,1,1.0,0,32,32,28,0,0,0.09204811602830887,0.10839414596557617,0.24024953650223324,0.7410492500057444,0.33367548834576155,17.375,36,10.67761562706437,11.26764912501676
"R=30,T=90",30,90,0.1,96154,382.45296474117936,1,1.0,0,34,34,26,0,0,0.08711901131798239,0.13196396827697754,0.33108260411502083,1.025862207985483,0.42000801464446874,19.5,42,14.280272497911938,15.118487292027567
"R=30,T=90",30,90,0.1,96155,359.61580698286053,1,1.0,0,32,32,29,0,0,0.09450052678585052,0.10469508171081543,0.21652952468866715,0.6004644159693271,0.3122855416004313,16.71875,32,9.993137331213802,10.529813416011166
"R=30,T=90",30,90,0.1,96156,356.9062592679452,1,1.0,0,34,34,26,1,1,0.08641160936916575,0.12494492530822754,0.29800864088739376,1.0292665419983678,0.3860826066246612,18.0,42,13.126808625238482,13.835547624970786
"R=30,T=90",30,90,0.1,96157,298.2796849473161,1,1.0,0,30,30,20,0,0,0.07847248713175456,0.1072540283203125,0.17378774160364022,0.5459464169689454,0.2532825167058036,13.633333333333333,31,7.598475501174107,8.00290841597598
"R=30,T=90",30,90,0.1,96158,389.8579925782851,1,1.0,0,32,32,28,0,0,0.09186585247516632,0.12381505966186523,0.2062331954130059,0.675538708048407,0.2993049480392074,15.53125,34,9.577758337254636,10.08661724999547
"R=30,T=90",30,90,0.1,96159,507.58781817376564,1,1.0,0,40,40,33,0,0,0.09373359680175782,0.13206696510314941,0.2749244677252136,1.0374808750348166,0.3701983970531728,17.475,42,14.807935882126912,15.626874083012808
"R=30,T=90",30,90,0.25,96100,314.08163436813686,1,1.0,0,29,29,23,0,0,0.21021433534293338,0.2582111358642578,0.16513652879150648,0.4781224589678459,0.3763388736526771,14.413793103448276,29,10.913827335927635,11.29353479098063
"R=30,T=90",30,90,0.25,96101,395.02385343638406,1,1.0,0,35,35,27,0,0,0.20290846143450056,0.2660689353942871,0.2730386094822149,0.9764620840433054,0.4774866451908435,17.314285714285713,41,16.712032581679523,17.431021208991297
"R=30,T=90",30,90,0.25,96102,309.0140942539367,1,1.0,0,29,29,21,0,0,0.20411388627414045,0.27260303497314453,0.14146293968901616,0.44777654198696837,0.3464474699335526,13.206896551724139,28,10.046976628073025,10.381757290975656
"R=30,T=90",30,90,0.25,96103,483.5482348066348,1,1.0,0,37,37,31,0,0,0.22338077184316274,0.25910186767578125,0.4078796407604288,1.2698936670203693,0.6334653480003614,22.72972972972973,46,23.43821787601337,24.538024958979804
"R=30,T=90",30,90,0.25,96104,280.27547503530616,1,1.0,0,30,30,21,0,0,0.18630764484405518,0.26684117317199707,0.2627335070069724,0.7505369580467232,0.45053873203578404,16.733333333333334,36,13.516161961073522,14.09570933302166
"R=30,T=90",30,90,0.25,96105,433.3793236114995,1,1.0,0,38,38,26,0,0,0.1922975276645861,0.2613530158996582,0.22129103728710967,0.7598728750017472,0.41484239359851927,15.710526315789474,36,15.764010956743732,16.403775417013094
"R=30,T=90",30,90,0.25,96106,439.5589065788906,1,1.0,0,42,42,29,0,0,0.19486020292554582,0.258807897567749,0.35483821430881063,1.443388874991797,0.5516445039746551,19.547619047619047,48,23.169069166935515,24.24578591698082
"R=30,T=90",30,90,0.25,96107,374.2170452473448,1,1.0,0,32,32,25,0,0,0.2057294100522995,0.25926995277404785,0.2797568555288308,0.8278005830361508,0.4870393542405509,18.03125,38,15.585259335697629,16.248911582981236
"R=30,T=90",30,90,0.25,96108,452.1332510376195,1,1.0,0,36,36,29,0,0,0.21686501635445488,0.26120591163635254,0.28101251613730305,0.7772558750002645,0.49945562016121886,18.88888888888889,37,17.98040232580388,18.747122125001624
"R=30,T=90",30,90,0.25,96109,287.12836226246293,1,1.0,0,27,27,18,0,0,0.18530910986441154,0.25928783416748047,0.11986238732977116,0.42353616701439023,0.30590850148237897,11.481481481481481,27,8.259529540024232,8.522473749995697
"R=30,T=90",30,90,0.25,96110,359.980383154645,1,1.0,0,31,31,22,0,0,0.19432650842974264,0.30584287643432617,0.1975825885423429,0.6362881669774652,0.393072128900507,15.096774193548388,34,12.185235995915718,12.662646542012226
"R=30,T=90",30,90,0.25,96111,372.618729893694,1,1.0,0,33,33,26,0,0,0.21207308769226074,0.26949095726013184,0.2894184382096159,1.0013048329856247,0.5031175960550283,18.696969696969695,42,16.60288066981593,17.321130249998532
"R=30,T=90",30,90,0.25,96112,413.5882589197882,1,1.0,0,34,34,25,0,0,0.19432026498457966,0.2710709571838379,0.33282135904643356,1.162368749966845,0.5289458725207677,18.823529411764707,44,17.984159665706102,18.81224416696932
"R=30,T=90",30,90,0.25,96113,388.914741422006,1,1.0,0,33,33,26,0,0,0.2110088521784002,0.26061296463012695,0.2946672803037941,0.8646169580169953,0.5072973826635544,18.96969696969697,38,16.740813627897296,17.467923083051573
"R=30,T=90",30,90,0.25,96114,290.8595539252208,1,1.0,0,27,27,19,0,0,0.1874092596548575,0.26009416580200195,0.17598127310069417,0.6917123750317842,0.3644468951000211,13.703703703703704,35,9.84006616770057,10.210971167020034
"R=30,T=90",30,90,0.25,96115,281.68140330714795,1,1.0,0,29,29,20,0,0,0.18483403633380757,0.27370715141296387,0.1999967211720951,0.6569233749760315,0.3859742340683969,14.931034482758621,34,11.19325278798351,11.63923650002107
"R=30,T=90",30,90,0.25,96116,402.71761359523924,1,1.0,0,37,37,31,0,0,0.22109743711110708,0.2690701484680176,0.31069148186361417,1.099960874998942,0.5335066350777885,19.2972972972973,44,19.739745497878175,20.593946415989194
"R=30,T=90",30,90,0.25,96117,366.8590038127852,1,1.0,0,34,34,23,0,0,0.18155995537252986,0.2583470344543457,0.2497141666159116,0.9053021250292659,0.432677525715382,16.5,39,14.711035874322988,15.353955500002485
"R=30,T=90",30,90,0.25,96118,409.94826757236257,1,1.0,0,33,33,26,0,0,0.21524292772466486,0.2715029716491699,0.26651928139053227,0.8787780829588883,0.48325560832304426,17.515151515151516,39,15.947435074660461,16.605633125000168
"R=30,T=90",30,90,0.25,96119,321.83233339877523,1,1.0,0,33,33,21,0,0,0.17710068009116434,0.2619659900665283,0.2317000239325518,0.8252817079774104,0.41010368553829857,15.878787878787879,38,13.533421622763854,14.114674834010657
"R=30,T=90",30,90,0.25,96120,332.374174746951,1,1.0,0,32,32,24,0,0,0.20296961814165115,0.2676708698272705,0.2526179830365436,0.8265710410196334,0.4570210415695328,16.96875,38,14.62467333022505,15.238965666969307
"R=30,T=90",30,90,0.25,96121,305.7361131691944,1,1.0,0,29,29,21,0,0,0.20895353678999276,0.26079797744750977,0.27329362497528503,0.9805675410316326,0.4837463864843875,17.20689655172414,41,14.028645208047237,14.61714170902269
"R=30,T=90",30,90,0.25,96122,346.8350402966317,1,1.0,0,31,31,23,0,0,0.20704120205294702,0.2628960609436035,0.21139840318656136,0.6057619159691967,0.4196680885713337,16.322580645161292,33,13.009710745711345,13.511995292035863
"R=30,T=90",30,90,0.25,96123,391.47445565785245,1,1.0,0,38,38,24,0,0,0.17494719279439827,0.28136491775512695,0.23004005262842647,0.842605458048638,0.40627345945042753,15.131578947368421,39,15.438391459116247,16.09826283401344
"R=30,T=90",30,90,0.25,96124,385.0754666948682,1,1.0,0,33,33,26,0,0,0.20986106178977273,0.25901198387145996,0.25495724251253926,0.7662682919763029,0.46627030933318153,17.484848484848484,37,15.38692020799499,16.0311587920296
"R=30,T=90",30,90,0.25,96125,399.63093231582667,1,1.0,0,32,32,23,0,0,0.2070970982313156,0.26909804344177246,0.212872743499247,0.6239719589939341,0.4212113580888399,16.375,33,13.478763458842877,14.003520084021147
"R=30,T=90",30,90,0.25,96126,494.6095154542501,1,1.0,0,42,42,33,0,0,0.2062353463399978,0.2701609134674072,0.39532479460051817,1.328635000041686,0.6038936566467219,21.428571428571427,48,25.363533579162322,26.574150375032332
"R=30,T=90",30,90,0.25,96127,367.6308651527061,1,1.0,0,31,31,26,0,0,0.22173428535461426,0.26433300971984863,0.3009344206075184,0.9931227089837193,0.5243921881943431,19.483870967741936,42,16.256157834024634,16.95886191696627
"R=30,T=90",30,90,0.25,96128,313.899451960242,1,1.0,0,29,29,21,0,0,0.20495657263130979,0.2748758792877197,0.1874958519996465,0.49698208400513977,0.3935488189293618,15.482758620689655,30,11.412915748951491,11.839302125037648
"R=30,T=90",30,90,0.25,96129,461.2547830892906,1,1.0,0,43,43,30,0,0,0.19371525076932686,0.27739500999450684,0.3025109234636888,1.10208145796787,0.49791825681432084,17.930232558139537,44,21.410485043015797,22.374358500004746
"R=30,T=90",30,90,0.25,96130,277.4744798723995,1,1.0,0,30,30,21,0,0,0.19020920594533283,0.27191591262817383,0.2231635054689832,0.6752850839984603,0.41462569567180857,15.633333333333333,34,12.438770870154258,12.939656707982067
"R=30,T=90",30,90,0.25,96131,395.2972618298799,1,1.0,0,31,31,24,0,0,0.2098716228238998,0.2626519203186035,0.2179218360650984,0.5863116249674931,0.4290722808687978,16.419354838709676,32,13.301240706932731,13.821494665986393
"R=30,T=90",30,90,0.25,96132,395.2472303879874,1,1.0,0,39,39,26,0,0,0.18427586555480957,0.27265095710754395,0.2901260234812537,1.0830988330417313,0.47600075963866684,17.153846153846153,42,18.564029625908006,19.421250124985818
"R=30,T=90",30,90,0.25,96133,407.0207044781297,1,1.0,0,35,35,27,0,0,0.21150249072483607,0.2694101333618164,0.20637878943068375,0.8415806670091115,0.4190828096603842,15.228571428571428,37,14.667898338113446,15.212673292029649
"R=30,T=90",30,90,0.25,96134,316.5825379510577,1,1.0,0,29,29,20,0,0,0.1941967668204472,0.3055849075317383,0.2098636091385711,0.7761373330140486,0.4052525632071373,14.931034482758621,37,11.752324333006982,12.212070167006459
"R=30,T=90",30,90,0.25,96135,279.6290281969717,1,1.0,0,30,30,20,0,0,0.18032445112864176,0.2716491222381592,0.1810615860624239,0.6115562919876538,0.3624441456592952,14.2,33,10.873324369778857,11.294725042011123
"R=30,T=90",30,90,0.25,96136,391.4542388064721,1,1.0,0,35,35,27,0,0,0.20226730619158065,0.2702980041503906,0.35828319525545727,1.0290291670244187,0.5625160642550326,20.542857142857144,43,19.688062248926144,20.613430416036863
"R=30,T=90",30,90,0.25,96137,323.2189283518911,1,1.0,0,29,29,21,0,0,0.20088918455715837,0.27126002311706543,0.1496113721694765,0.5182492079911754,0.35141290092824734,13.172413793103448,30,10.190974126919173,10.535679916967638
"R=30,T=90",30,90,0.25,96138,287.3855695298146,1,1.0,0,28,28,19,0,0,0.19437072106770106,0.2576000690460205,0.14792461310155755,0.5443707499653101,0.3431819433525171,13.0,31,9.60909441387048,9.935388625017367
"R=30,T=90",30,90,0.25,96139,369.94055020313345,1,1.0,0,31,31,24,0,0,0.20628662263193437,0.26114511489868164,0.21350661562305065,0.7994792910176329,0.4210453320110607,15.935483870967742,38,13.052405292342883,13.555106374958996
"R=30,T=90",30,90,0.25,96140,310.02257729642463,1,1.0,0,32,32,22,0,0,0.18598074465990067,0.26979899406433105,0.16805941140228242,0.6844688749988563,0.35502091265880154,13.15625,35,11.36066920508165,11.777205792022869
"R=30,T=90",30,90,0.25,96141,335.64383508196124,1,1.0,0,32,32,23,0,0,0.1923924684524536,0.2872121334075928,0.1953926991973276,0.6567911670426838,0.38890680726763094,14.5625,34,12.44501783256419,12.934951916977298
"R=30,T=90",30,90,0.25,96142,298.98748832720344,1,1.0,0,31,31,21,0,0,0.18164929266898863,0.3013489246368408,0.18533398651690672,0.658784541010391,0.36806115316182014,14.193548387096774,34,11.409895748016424,11.848806124995463
"R=30,T=90",30,90,0.25,96143,317.8999316931329,1,1.0,0,26,26,21,0,0,0.21762547126183143,0.2670280933380127,0.16707557523309682,0.4963044159812853,0.38570314561813857,14.5,30,10.028281786071602,10.370952041004784
"R=30,T=90",30,90,0.25,96144,461.5570437468,1,1.0,0,40,40,34,0,0,0.2278424620628357,0.29029297828674316,0.30322053749696354,1.0287877090158872,0.532762168723275,19.125,43,21.310486748930998,22.21974383300403
"R=30,T=90",30,90,0.25,96145,477.1661381043983,1,1.0,0,38,38,30,0,0,0.20893142725292005,0.2700200080871582,0.3088804638583066,0.9834807919687591,0.5195354343067218,19.55263157894737,42,19.742346503655426,20.609769916976802
"R=30,T=90",30,90,0.25,96146,433.53340731659114,1,1.0,0,38,38,29,0,0,0.2101190968563682,0.2660980224609375,0.3014975448451495,0.9529923330410384,0.5133011480808675,18.710526315789473,41,19.505443627072964,20.355286417005118
"R=30,T=90",30,90,0.25,96147,359.8514950028065,1,1.0,0,35,35,25,0,0,0.194945798601423,0.268233060836792,0.24439217379882133,0.8529045409522951,0.4407185773631292,16.314285714285713,39,15.425150207709521,16.069471874972805
"R=30,T=90",30,90,0.25,96148,384.2885249670338,1,1.0,0,33,33,28,0,0,0.22170028542027329,0.2647109031677246,0.34150800515304913,1.0558119579800405,0.5650961907584022,20.575757575757574,43,18.648174295027275,19.481702915974893
"R=30,T=90",30,90,0.25,96149,276.0644246314861,1,1.0,0,25,25,15,0,0,0.18339475631713867,0.28916478157043457,0.11156236664159223,0.377025333000347,0.29566099484683944,11.32,26,7.391524871170986,7.619908416992985
"R=30,T=90",30,90,0.25,96150,553.4671955894139,1,1.0,0,42,42,34,0,0,0.2215663024357387,0.2597951889038086,0.3836347588166107,0.9946454160381109,0.6073256139546478,22.666666666666668,42,25.507675786095206,26.692239041964058
"R=30,T=90",30,90,0.25,96151,342.4321821253104,1,1.0,0,31,31,25,0,0,0.21454303495345578,0.2750248908996582,0.2643645390691686,0.9466899590333924,0.4803904503538844,17.580645161290324,41,14.892103960970417,15.508653625031002
"R=30,T=90",30,90,0.25,96152,322.1342937229822,1,1.0,0,33,33,21,0,0,0.18393093166929303,0.2678689956665039,0.16969601884590124,0.6406544159981422,0.3546355921002528,13.424242424242424,34,11.702974539308343,12.136163291987032
"R=30,T=90",30,90,0.25,96153,455.86894753121015,1,1.0,0,31,31,27,0,0,0.2261750005906628,0.26640892028808594,0.24645012364940597,0.7779978340258822,0.4740421290419275,18.032258064516128,37,14.695306000299752,15.274458042054903
"R=30,T=90",30,90,0.25,96154,378.7776453653047,1,1.0,0,32,32,25,0,0,0.20784440636634827,0.26434803009033203,0.3443179634941771,0.9902887920034118,0.5542783565779246,20.65625,42,17.736907410493586,18.553103125013877
"R=30,T=90",30,90,0.25,96155,362.864566304002,1,1.0,0,31,31,27,0,0,0.22924114042712795,0.269899845123291,0.22137221780365274,0.5428822920075618,0.4519252070345946,17.387096774193548,31,14.009681418072432,14.542576875013765
"R=30,T=90",30,90,0.25,96156,356.0676648326678,1,1.0,0,35,35,26,0,0,0.1945679119655064,0.25653910636901855,0.28421112617278205,1.0083472919650376,0.4803726332910758,17.62857142857143,42,16.813042165187653,17.549293665972073
"R=30,T=90",30,90,0.25,96157,293.35044969818625,1,1.0,0,28,28,19,0,0,0.19678653138024466,0.2590060234069824,0.1758417349982275,0.504512415966019,0.373658519219524,14.464285714285714,30,10.462438538146671,10.846400375012308
"R=30,T=90",30,90,0.25,96158,383.8126265075955,1,1.0,0,33,33,25,0,0,0.1989163485440341,0.27030491828918457,0.19533558588150438,0.59127220796654,0.39539227018725465,15.06060606060606,33,13.047944916179404,13.54514812497655
"R=30,T=90",30,90,0.25,96159,507.5500616961699,1,1.0,0,40,40,30,0,0,0.20611544847488403,0.26235198974609375,0.26602199274784655,0.9955294160172343,0.4736382635412156,17.4,42,18.945530541648623,19.740966916957404
"R=30,T=90",30,90,1.0,96100,326.7683130103896,1,1.0,0,29,29,23,0,0,0.8159332275390625,1.130552053451538,0.16041809486241304,0.438862084003631,0.9773310619037084,14.655172413793103,28,28.342600795207545,28.719517417019233
"R=30,T=90",30,90,1.0,96101,395.90901291537375,1,1.0,0,35,35,24,0,0,0.7423426968710763,1.0207488536834717,0.26195339756918007,0.9421689590089954,1.0057818487386352,17.314285714285713,41,35.20236470585223,35.90650879195891
"R=30,T=90",30,90,1.0,96102,309.6711423139308,1,1.0,0,29,29,20,0,0,0.7440884853231495,1.2383248805999756,0.14169027875498708,0.43481245898874477,0.886649046037025,13.379310344827585,28,25.712822335073724,26.04630716604879
"R=30,T=90",30,90,1.0,96103,483.66124919711245,1,1.0,0,37,37,30,0,0,0.8830979901391107,1.4154748916625977,0.396321616138684,1.2217753329896368,1.2817007647890195,22.83783783783784,46,47.42292829719372,48.51469491701573
